         427565 function calls (420731 primitive calls) in 1.623 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      198    0.000    0.000    0.000    0.000 rcsetup.py:51(func)
        1    0.000    0.000    0.000    0.000 __init__.py:1023(<listcomp>)
       73    0.000    0.000    0.001    0.000 signal.py:10(<lambda>)
       31    0.000    0.000    0.001    0.000 cm.py:48(revcmap)
        6    0.000    0.000    0.002    0.000 getlimits.py:37(__init__)
       96    0.000    0.000    0.003    0.000 traceback.py:282(line)
     12/2    0.000    0.000    0.115    0.058 pyplot.py:182(switch_backend)
      228    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       60    0.000    0.000    0.000    0.000 cm.py:60(<listcomp>)
        1    0.000    0.000    0.005    0.005 linalg.py:10(<module>)
       28    0.000    0.000    0.001    0.000 rcsetup.py:56(<dictcomp>)
    78/76    0.000    0.000    0.116    0.002 __init__.py:798(__getitem__)
